Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Aspect
46.941690811868455,10.565713736248668,1726,24,4.9083333,18.4,-6.6,780.0,103.0,30.6,49
46.446692540038505,11.231987710805882,973,22,9.625,24.7,-2.9,668.0,84.0,35.9,82
46.90768513579353,10.583499829954238,2005,7,2.3708334,16.0,-9.1,814.0,102.0,25.3,51
46.75093815153864,12.014276946555889,1197,12,7.3999996,22.0,-5.0,806.0,116.0,39.6,60
46.45340294986323,11.875332811991097,2142,8,2.8000002,15.3,-7.7,1144.0,145.0,31.5,18
46.43618266311122,11.197428586199266,1519,7,6.8250003,20.5,-4.3,496.0,68.0,44.0,279
46.29395544053143,11.427783277238907,1179,5,8.537499,23.3,-3.4,646.0,80.0,35.7,203
47.01853474369583,12.173155628627253,2877,8,-2.6083336,8.8,-12.1,1606.0,164.0,12.3,39
46.61193590770445,11.42641969016302,1953,19,3.9708335,16.9,-6.6,701.0,95.0,36.3,297
46.50626295438969,12.042634627506224,2274,13,1.8416667,13.7,-8.4,1266.0,149.0,26.2,40
46.917473764102525,11.517360108104072,1385,4,6.4166665,20.6,-5.0,924.0,128.0,41.0,277
46.920392938780125,11.475251322278018,1899,19,4.545833,17.5,-5.9,942.0,124.0,32.4,273
46.79321532996676,12.122319506706203,1999,7,3.783333,16.5,-6.7,1215.0,154.0,29.1,219
46.72178511170508,11.772350808354702,1736,26,5.179167,18.5,-5.6,920.0,127.0,39.0,29
46.93111828649359,10.854353391235664,2674,33,-2.4250002,8.8,-12.3,1168.0,123.0,14.3,326
46.821186252301096,11.12717496580091,1741,31,4.4,17.9,-6.7,747.0,102.0,37.1,138
46.67209950038946,10.502611976165198,1255,24,7.629167,22.4,-4.9,609.0,82.0,36.9,152
46.23453583385946,11.449459805996124,1727,9,5.445833,18.5,-5.1,569.0,76.0,41.9,11
46.48925082266362,10.657777405504325,2617,12,-1.4166666,10.9,-11.5,641.0,70.0,13.9,111
46.43622229507701,11.68198098178949,1657,18,5.3124995,18.9,-5.9,834.0,114.0,41.3,116
46.88101240310093,10.51748241536812,1670,20,4.979167,18.7,-6.9,721.0,94.0,30.9,248
46.83512953769762,10.700566516035732,2968,19,-4.2374997,6.7,-13.7,1278.0,125.0,14.0,227
46.89807742077289,11.308788711488384,1507,19,5.9791665,19.9,-5.2,851.0,117.0,40.6,41
46.971222733003465,11.683492590949236,2669,15,-1.1583334,10.4,-10.8,1375.0,150.0,15.4,289
46.77691818566341,12.253093552594994,2169,15,2.5875003,14.8,-7.7,1340.0,157.0,23.8,169
46.361867751384224,12.27192289055146,1681,19,5.7125,18.8,-5.3,1150.0,135.0,30.6,342
46.69278303516625,10.626460085556806,1613,17,5.8583336,20.0,-6.3,543.0,71.0,35.2,277
46.26585805313382,11.661602182812228,2058,8,3.8208332,16.2,-6.5,950.0,122.0,36.1,301
46.826075713243625,12.312276481741502,2476,9,0.35833347,12.2,-9.7,1453.0,162.0,17.6,91
46.53475737563121,11.612011585304645,1819,5,4.9083333,18.4,-6.0,807.0,108.0,36.3,269
46.58869698518297,11.297457746744138,1393,5,7.254167,21.4,-4.2,638.0,85.0,40.2,167
46.8867755414064,11.486029345441644,1577,10,6.0416665,19.7,-4.8,875.0,121.0,40.5,234
46.29501778570402,10.913346903093002,2210,15,2.1791666,14.3,-7.7,201.0,26.0,33.1,319
46.33397865920743,10.930707706964617,1344,20,7.0625,21.4,-4.8,442.0,59.0,42.5,349
46.81144629726165,10.55905136969427,1749,10,4.520833,18.2,-7.4,664.0,86.0,30.2,176
46.73763443434778,11.285389077483153,2329,23,1.566667,13.7,-8.4,821.0,100.0,23.5,88
46.581463949276426,11.921859982654144,1506,5,5.8833337,20.1,-5.9,908.0,125.0,39.8,290
46.9410364212108,11.2659540428077,1754,14,3.9499998,17.4,-7.0,901.0,122.0,35.9,198
46.79843705531487,12.123868975770474,1999,7,3.783333,16.5,-6.7,1215.0,154.0,29.1,219
46.60606506860725,12.116829406971762,1617,15,5.3458333,19.0,-5.9,1015.0,134.0,36.1,182
46.92076091834969,10.847441988422766,2779,34,-3.2916667,7.6,-13.0,1230.0,125.0,14.2,308
46.59053273717163,10.78785120409771,1853,6,4.7374997,17.9,-6.1,404.0,55.0,37.4,15
46.72784080874053,11.923598878224016,1655,16,5.6708336,19.2,-5.4,962.0,132.0,37.4,179
46.95515255675416,11.05059861584194,2280,18,0.9916666,13.5,-9.5,934.0,108.0,19.8,1
46.612680658276695,11.990007190590706,2341,6,1.0625,13.2,-9.2,1242.0,146.0,23.8,127
46.42646209628406,11.636153820146667,2252,7,2.2083335,14.1,-7.9,916.0,113.0,29.0,124
46.62069677292645,10.87548985466517,684,7,10.395833,26.0,-2.7,700.0,87.0,30.6,187
46.48884643331522,11.71883022428564,1793,9,4.625,18.0,-6.5,924.0,125.0,39.0,104
47.01286505399663,11.310669822034102,1690,22,4.579167,18.1,-6.4,958.0,133.0,37.2,327
46.28711153029152,10.522247316456824,1538,15,5.85,20.5,-7.0,426.0,58.0,40.1,186
47.00518371205115,11.240169363056369,2283,29,0.9541667,13.3,-9.3,1049.0,126.0,21.8,306
46.83197103733451,11.729048395176338,864,4,9.241668,24.3,-3.7,878.0,120.0,35.7,290
46.8058873673116,12.198098453355492,1838,20,4.3166666,17.5,-6.6,1186.0,156.0,32.6,91
47.01470444753931,10.953130973053552,2187,21,1.525,14.1,-8.8,977.0,119.0,23.0,129
46.61334443417285,10.534864091774242,1865,17,3.8500001,17.7,-8.0,508.0,66.0,33.6,90
46.97855217751245,11.95123822235963,1304,21,6.4625,20.8,-5.7,963.0,139.0,39.0,330
46.93183166313554,11.4995268938952,2343,13,1.7874999,13.7,-8.0,1118.0,129.0,20.2,199
46.51421535823747,12.04232249624943,2127,11,2.6000001,14.8,-7.9,1245.0,153.0,29.7,4
46.389310396656846,12.328336657811263,1270,17,7.474999,21.8,-4.5,942.0,113.0,31.7,96
46.38874625074728,11.997579406068825,909,4,8.974999,24.0,-3.8,864.0,102.0,30.6,139
46.9867595187076,11.75410880045096,2468,21,-0.15416647,11.5,-10.0,1331.0,156.0,19.5,297
46.97455274707384,10.559582121352888,1359,30,7.0125003,21.0,-4.8,800.0,110.0,33.1,303
46.46728676781643,11.646696121451695,2752,6,-1.1041666,10.0,-10.5,1065.0,113.0,15.0,259
46.79777082971961,12.129191451022471,2083,12,3.3125002,15.9,-7.1,1256.0,156.0,27.3,214
46.7167286647035,11.96548352958047,1757,8,4.8958335,18.2,-6.0,1025.0,138.0,35.4,219
46.66526352431537,12.173785289771129,1920,18,3.4958334,16.4,-7.3,1192.0,151.0,31.0,245
46.61218839937682,11.966249888975405,2558,13,-0.13749994,11.5,-10.1,1252.0,136.0,17.6,149
46.81170054036327,11.48486728875108,2161,15,2.4208333,14.9,-7.7,917.0,116.0,27.2,22
46.74700037142189,11.609922449922207,1243,20,7.6166673,21.7,-3.7,816.0,113.0,41.3,126
46.57458494111153,12.130806448390798,1545,29,5.7833333,19.6,-5.7,998.0,130.0,35.4,218
46.671448335730894,11.432121540583909,2070,10,3.091667,16.0,-7.4,755.0,99.0,32.3,353
47.02240152156681,10.92771775616366,2735,21,-2.0125,9.5,-11.7,1355.0,139.0,14.8,74
46.55039542081822,10.65296837408688,3007,20,-3.3166666,8.0,-12.7,975.0,95.0,12.7,52
46.4345345086258,10.557836250631803,2832,14,-2.6916664,9.3,-12.8,774.0,79.0,12.1,174
46.80818245427156,12.124148893086804,2010,11,3.6208332,16.3,-6.9,1225.0,155.0,29.1,288
46.81469361369049,11.676280030122694,1014,24,8.791667,23.5,-3.6,864.0,117.0,37.0,145
46.26137506710579,12.34737875264462,838,11,9.795834,25.0,-3.6,994.0,108.0,23.4,354
46.57853250278983,11.582615032555577,1150,3,8.558333,23.5,-3.5,732.0,98.0,38.8,21
46.924581129493625,11.41056697719628,1711,15,5.4916663,19.1,-5.3,896.0,120.0,37.1,135
46.75075299990544,11.983310510558171,1871,8,4.5208335,17.5,-6.0,1067.0,141.0,34.0,1
46.397112346963645,12.206596829108742,1571,0,6.0625,19.4,-5.1,1043.0,128.0,33.2,182
46.417112376219166,12.063797103784337,1829,5,4.9083333,17.9,-6.1,1139.0,142.0,33.3,68
46.952921335903646,11.839078682922525,2008,25,2.8916664,15.8,-7.7,1199.0,156.0,30.7,81
46.52619097716583,11.683340451492873,1813,9,4.7500005,18.3,-6.4,892.0,121.0,38.2,340
46.909429323232665,10.838936375263232,2712,30,-3.0166664,8.0,-12.8,1171.0,120.0,13.9,298
46.69058997883067,11.60924880107908,1070,19,8.741667,23.5,-3.5,793.0,107.0,37.9,135
46.35959657803369,11.609309484152648,1609,12,5.866667,19.5,-5.2,776.0,105.0,41.9,185
46.54704051664272,11.08422058255772,1879,21,4.725,17.4,-5.5,418.0,58.0,39.7,345
46.69775096664611,10.517403876233208,1145,11,8.358334,23.4,-4.4,642.0,86.0,34.2,109
46.418095877715935,11.242253789038914,452,6,11.945834,27.9,-1.8,829.0,100.0,26.6,123
46.36455803064009,10.637953108560108,2116,23,1.4333334,14.4,-9.7,341.0,43.0,29.6,122
46.762198394299176,11.339711782866662,2217,5,2.375,14.7,-7.6,837.0,104.0,26.6,124
46.42739669488616,11.306258174252186,514,15,11.875001,27.9,-1.8,803.0,96.0,27.1,128
46.36285592159384,10.8128784530869,2615,7,0.12083324,11.4,-9.2,534.0,60.0,16.8,63
46.51336434073112,11.632847194302506,2073,10,3.2333336,16.3,-7.5,876.0,113.0,33.4,323
46.901299838174126,11.388056322740573,1735,20,5.3,18.7,-5.4,885.0,120.0,36.4,188
46.91725354596923,11.33520719450942,2236,19,2.3249998,14.4,-7.7,1029.0,126.0,25.1,206
46.31852652323789,10.885431445161355,927,16,9.141666,24.3,-3.5,606.0,74.0,33.3,330
46.32732178555006,12.345589983710978,1186,24,8.025,22.4,-4.2,968.0,108.0,27.8,312
46.73880994323738,10.597188233502893,2226,21,1.8625001,14.6,-9.2,706.0,82.0,19.7,162
46.4810713356507,12.246822711425366,2311,25,1.7125,13.6,-8.4,1390.0,151.0,21.4,216
46.77717456867609,11.593825965216675,1359,13,6.883333,20.9,-4.3,828.0,117.0,43.2,15
46.9975583991282,12.34547244313497,2187,20,1.8499999,14.3,-8.5,1403.0,170.0,23.8,302
46.48662214239559,10.533016861699336,2954,22,-3.3999999,7.8,-12.8,936.0,95.0,12.0,187
46.618509760672126,11.464659360551895,2117,6,3.0708332,15.7,-7.2,770.0,100.0,31.3,68
46.32952689323755,11.495792185483223,1730,15,5.9208336,19.2,-4.9,660.0,89.0,42.0,179
46.790284782182,11.076332892445938,1760,9,3.8999996,17.6,-7.3,677.0,92.0,36.5,334
46.37935411196802,10.804164432860825,2573,11,0.029166618,11.5,-9.5,501.0,57.0,17.5,358
46.416132824225606,10.792536952516768,1472,14,5.866667,20.4,-6.4,428.0,58.0,41.9,188
