Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Temperature_500hPa_K,Temperature_700hPa_K,Temperature_850hPa_K
2020-03-17 01:00:00,46.45364523819136,11.719959264007192,random-0461-no-landslide,99.0,No Rutschung,252.10025024414062,271.3818359375,273.7158203125
2020-02-17 14:00:00,46.70113646656533,10.983215606413593,random-0462-no-landslide,99.0,No Rutschung,257.8443603515625,272.333251953125,278.347900390625
2018-02-13 16:00:00,46.51434344129876,11.62008628181012,random-0463-no-landslide,99.0,No Rutschung,239.64935302734375,255.871826171875,267.476806640625
2019-08-17 16:00:00,46.351377453570024,10.637953108560108,random-0464-no-landslide,99.0,No Rutschung,264.9495849609375,279.20361328125,290.344970703125
2019-10-05 13:00:00,46.71022466281465,11.339711782866662,random-0465-no-landslide,99.0,No Rutschung,257.9310302734375,270.2822265625,283.66796875
2017-04-12 09:00:00,46.40808567878605,11.306258174252186,random-0466-no-landslide,99.0,No Rutschung,253.8161163330078,270.859130859375,279.709228515625
2021-12-04 16:00:00,46.349841399545085,10.812878453086899,random-0467-no-landslide,99.0,No Rutschung,251.64395141601562,266.353759765625,272.115478515625
2021-06-30 14:00:00,46.48566645935099,11.632847194302506,random-0468-no-landslide,99.0,No Rutschung,257.13330078125,273.916259765625,286.573486328125
2024-07-06 02:00:00,46.835755593520716,11.388056322740573,random-0469-no-landslide,99.0,No Rutschung,,,
2024-11-05 21:00:00,46.85015288323924,11.335207194509419,random-0470-no-landslide,99.0,No Rutschung,,,
2019-08-16 11:00:00,46.30983670600456,10.885431445161357,random-0471-no-landslide,99.0,No Rutschung,260.6421813964844,275.19970703125,287.6767578125
2025-04-27 03:00:00,46.31777391666963,12.345589983710978,random-0472-no-landslide,99.0,No Rutschung,,,
2024-06-03 07:00:00,46.689117951426375,10.597188233502893,random-0473-no-landslide,99.0,No Rutschung,,,
2017-12-02 08:00:00,46.45652390791431,12.246822711425366,random-0474-no-landslide,99.0,No Rutschung,241.87942504882812,260.364013671875,265.539794921875
2019-12-25 04:00:00,46.72373978570324,11.593825965216675,random-0475-no-landslide,99.0,No Rutschung,245.81381225585938,262.597412109375,270.374755859375
2017-08-10 07:00:00,46.92262332406602,12.34547244313497,random-0476-no-landslide,99.0,No Rutschung,261.59600830078125,278.164794921875,287.43896484375
2017-07-05 17:00:00,46.461533186879684,10.533016861699336,random-0477-no-landslide,99.0,No Rutschung,260.9981689453125,279.2001953125,291.078857421875
2022-08-19 19:00:00,46.58055406121183,11.464659360551897,random-0478-no-landslide,99.0,No Rutschung,261.251953125,275.212158203125,287.635498046875
2017-12-26 05:00:00,46.31976389759726,11.495792185483223,random-0479-no-landslide,99.0,No Rutschung,251.10546875,266.350341796875,270.89111328125
2023-07-12 07:00:00,46.735570987862666,11.076332892445938,random-0480-no-landslide,99.0,No Rutschung,262.7701416015625,280.622314453125,288.143310546875
2023-06-01 01:00:00,46.36473005299788,10.804164432860825,random-0481-no-landslide,99.0,No Rutschung,256.16400146484375,272.230224609375,283.426025390625
2024-01-13 02:00:00,46.39792069323318,10.792536952516768,random-0482-no-landslide,99.0,No Rutschung,,,
2024-11-11 06:00:00,46.704652657385864,10.977929412578964,random-0483-no-landslide,99.0,No Rutschung,,,
2019-06-16 07:00:00,46.404805570273155,10.533271550986633,random-0484-no-landslide,99.0,No Rutschung,258.667236328125,274.16650390625,286.21142578125
2022-11-17 23:00:00,46.8980816668233,10.557339884790428,random-0485-no-landslide,99.0,No Rutschung,250.17481994628906,267.645263671875,276.888671875
2021-07-19 04:00:00,46.38435624532818,11.765567755774057,random-0486-no-landslide,99.0,No Rutschung,262.578369140625,277.584716796875,286.04052734375
2021-05-28 11:00:00,46.70848736600691,12.046669839055385,random-0487-no-landslide,99.0,No Rutschung,257.63653564453125,271.59814453125,284.36865234375
2021-04-11 21:00:00,46.66394494572729,10.798377948263163,random-0488-no-landslide,99.0,No Rutschung,251.13490295410156,267.87744140625,276.367431640625
2022-03-14 19:00:00,46.76986394875047,12.35801389169734,random-0489-no-landslide,99.0,No Rutschung,248.9223175048828,267.8779296875,275.2568359375
2020-11-25 07:00:00,46.860423019681114,11.88138502727832,random-0490-no-landslide,99.0,No Rutschung,251.96595764160156,271.374267578125,271.1953125
2025-07-14 01:00:00,46.89429385955133,11.931390748993893,random-0491-no-landslide,99.0,No Rutschung,,,
2023-06-11 13:00:00,46.77694373342453,12.011153871553427,random-0492-no-landslide,99.0,No Rutschung,258.58984375,275.3798828125,289.5478515625
2017-01-10 03:00:00,46.8535173582402,11.0936594853425,random-0493-no-landslide,99.0,No Rutschung,245.86793518066406,262.12518310546875,264.4840087890625
2017-09-19 23:00:00,46.62051775920664,10.725303074370968,random-0494-no-landslide,99.0,No Rutschung,250.26402282714844,266.70166015625,276.711181640625
2019-10-26 05:00:00,46.6820835251155,11.11457590019899,random-0495-no-landslide,99.0,No Rutschung,261.2122802734375,277.168701171875,279.705322265625
2023-07-15 15:00:00,46.50267945907743,11.554123481403106,random-0496-no-landslide,99.0,No Rutschung,266.2574462890625,282.401123046875,295.28369140625
2018-12-06 19:00:00,46.40006303372235,11.339554797790727,random-0497-no-landslide,99.0,No Rutschung,256.19757080078125,270.03662109375,275.50927734375
2022-10-25 20:00:00,46.66286378462286,10.637390581703261,random-0498-no-landslide,99.0,No Rutschung,258.1775817871094,273.57275390625,282.28857421875
2016-12-29 20:00:00,46.774831580311876,11.702106275830953,random-0499-no-landslide,99.0,No Rutschung,252.8037567138672,267.84307861328125,269.048583984375
2019-07-14 06:00:00,46.849519031860666,11.210700156819199,random-0500-no-landslide,99.0,No Rutschung,256.6557922363281,272.6162109375,281.9541015625
